match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,striker_hand,non_striker_hand,bowler_hand,delivery_type,match_day,release_speed,initial_angle,release_x,release_y,release_z,pre_bounce_ax,pre_bounce_ay,pre_bounce_az,pre_bounce_vx,pre_bounce_vy,pre_bounce_vz,bounce_angle,cof,cor,pbr,shot_attacked,shot_played,shot_info,crease_reaction_time,interception_reaction_time,bounce_x,bounce_y,post_bounce_ax,post_bounce_ay,post_bounce_az,post_bounce_vx,post_bounce_vy,post_bounce_vz,impact_x,impact_y,impact_z,crease_x,crease_y,crease_z,drop_angle,stump_x,stump_y,stump_z,swing,deviation,swing_dist,six_dist,ground,date,team_bat,team_bowl
,2024,,,,,,,,,,,,,,,,,,,,,R,R,R,Seam,1,82.26333945759222,-9.762098520005852,8.340916297145483,-0.7052419071104502,1.900034888002188,-0.260293969861933,-1.39729924418562,-7.02054358117022,-33.8382160820513,0.683580101135104,-8.07238513915131,8.994958422198591,0.1663610735354496,0.6208377609936584,86.4895567955038,Attacked,Played,None,0.517261505126953,0.48468017578125,9.224773,-0.47815,-0.241701543443224,0.0,-10.6,-31.660289400498,0.718769524513341,0.718769524513341,-7.697955,-0.318119,0.878911,-8.840792,-0.290612,0.972623,-13.41759979462433,-10.06003449980202,-0.2609833355103552,1.056198367485828,-0.5024629704600165,0.143238456884195,-3.87672557097741e-02,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,R,Seam,1,81.82292587477866,-8.589158302897786,8.340500631052812,-0.7781414484277839,1.952215132108584,-0.266243712852961,-1.79321612591493,-6.18624810402846,-34.6116826708849,0.685860303766885,-7.47047515313237,8.404865092505933,0.134928126470361,0.6514216629222636,94.22043679130343,Attacked,Missed,None,0.534725189208984,0.5385475158691406,7.824378,-0.499277,-0.247226304792035,0.0,-10.6,-32.9360428577967,1.08416927108218,1.08416927108218,-999.9,-999.9,-999.9,-8.841022,-0.276269,0.801302,-12.17969955837545,-10.0602761301762,-0.233835830938147,0.8983120087426136,-0.7205235204148537,0.7501313310692298,-3.89488310985279e-02,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,L,Seam,1,81.04537105344036,-6.887989540109984,8.340613244908855,0.4665745711313332,2.100780477973048,-0.252399461625133,0.413631896515925,-7.39112660137015,-32.8119300112672,0.815818836432313,-7.02860301463412,7.134592871192735,0.1141976677233965,0.5621261821450647,82.89916054942007,None,None,None,0.528762817382812,0.5549354553222656,5.92038,0.735591,-0.234370928651909,0.0,-10.6,-31.5648274280827,0.463467578227629,0.463467578227629,-999.9,-999.9,-999.9,-8.840838,0.805853,0.512693,-12.0905417174897,-10.06013867746913,0.8244908679220191,0.598385179294628,0.3639562123473782,-0.5830634567530347,4.80514976194367e-02,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,L,Seam,1,83.06238670107035,-9.660517363954874,8.340756725556133,0.3661218173061951,2.043049588719022,-0.261603310611226,-1.07023559722548,-6.64103396442271,-34.0084303794594,-0.798753099055395,-8.09566678361164,8.782267124692295,0.1608851797209827,0.6085448512905549,85.19320972148496,Defended,Played,None,0.524929046630859,0.4984016418457031,8.489251,0.183992,-0.242917359853282,0.0,-10.6,-31.8890253243332,-1.46639889841566,-1.46639889841566,-8.327626,-0.135001,0.852087,-8.840954,-0.159938,0.895122,-13.38998094520778,-10.06009209262558,-0.2195801984548519,0.9856131039290219,-0.5656818427450736,-1.287405746388606,-4.89013961433239e-02,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,L,Seam,1,82.4999999999999,-15.31836609833051,8.340971451305027,0.4121033639396935,1.976382249450988,-0.263272415858676,-0.343444769243434,-10.1313271644367,-34.2254140616278,-1.26385404174859,-11.6689026794888,11.59067842219038,0.1594636764394263,0.5499948510467247,76.55286001306608,Attacked,Played,None,0.556571960449219,0.5425872802734375,12.048357,0.188709,-0.244467243297342,0.0,-9.85503118883508,-31.2911056651064,-2.14535684595585,-2.14535684595585,-8.834187,-0.586556,1.703852,-8.840743,-0.587047,1.704506,-18.82643156460679,-10.05968081157245,-0.6788210949496114,1.81758927105022,-0.1976658334944491,-1.807310862796754,-1.07389238984922e-02,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,L,Seam,1,82.96918813607718,-9.862827979057567,8.340706193715889,0.3942402309846644,2.0228103715015,-0.266673600694455,-1.8170876047343,-7.13791009673648,-34.6675680902791,-0.998958827932748,-8.37824337850835,8.77957210277671,0.130548927428716,0.6066707075198776,87.94571338511005,Defended,Played,None,0.529151916503906,0.4822540283203125,8.805567,0.192268,-0.247625486359137,0.0,-10.6,-32.910723488798,-0.956785770878036,-0.956785770878036,-8.15193,-0.013648,0.888425,-8.841002,-0.034835,0.947865,-13.58637808493867,-10.06024474719274,-0.07261115233964893,1.040945934433883,-0.8599041516185651,-0.01470054049083816,-7.91573660335850e-02,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,L,Seam,1,85.76669610310348,-8.412375615270296,8.340776698629995,0.377531228952235,2.015696925094594,-0.26921397888383,-1.56197002588009,-6.97707056664627,-34.9978172548979,-1.18736900558863,-7.6869043771037,7.801618791262634,0.1232172165913196,0.5967750476671728,87.19453549094398,Defended,Played,None,0.504947662353516,0.4641380310058594,7.543244,0.09308,-0.249984408963556,0.0,-10.6,-33.4814563147625,-1.27051285053843,-1.27051285053843,-7.966712,-0.118054,0.650991,-8.84112,-0.15276,0.72423,-12.38771748643265,-10.06007726668827,-0.2015414575712958,0.8137976571192651,-0.8524138559309866,-0.2300211969802804,-7.83151063662358e-02,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,L,Seam,1,83.13811527775735,-8.350368725991501,8.34100174339861,0.3413881846217691,2.044311980728541,-0.261088632029526,2.66076765284784,-6.69147138692146,-33.9415221638383,-1.05653953691372,-7.48525922725233,7.906543469255385,0.1058225630467396,0.6062522926574062,90.35558759393697,Attacked,Played,None,0.519664764404297,0.4735565185546875,7.40119,-0.116056,-0.242439444027417,0.0,-10.6,-32.6758718114097,-0.798829687897126,-0.798829687897126,-7.864108,-0.245833,0.636819,-8.841131,-0.270772,0.719564,-12.43659804280217,-10.05983290236027,-0.3021468032890891,0.8089879849250716,1.14719033730264,0.3825049117162329,1.09435637618925e-01,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,L,Seam,1,72.8409840850803,-7.919994591473137,8.341136891902444,0.4171659373629847,2.033822200443073,-0.229420362518326,-0.14896649170687,-8.16430939215122,-29.8246471273824,-0.312638747970124,-7.26913392480622,9.149184395514663,0.2440428720691961,0.5978396696455966,75.27166323991989,Defended,Played,None,0.603378295898438,0.5665855407714844,7.828308,0.319264,-0.213033193767017,0.0,-10.6,-26.9832466377955,-0.67745577017875,-0.67745577017875,-8.17938,0.166318,0.741511,-8.840617,0.148851,0.788335,-13.6975858113907,-10.0601508548993,0.1163822540193381,0.8566484934502743,-0.1353608342659053,-0.8376116110736405,-5.10581910322584e-03,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,L,Spin,1,57.48148781550312,-5.123017452638828,8.340599507377625,-1.151221543083829,2.189216297602739,-0.183607954036977,1.17209487351199,-9.80736544400089,-23.869034024807,1.92098113128289,-6.9116987971864,11.35570690684154,0.338659991655492,0.5872781926812141,64.22572973663291,Defended,Played,None,0.778827667236328,0.7161026000976562,6.761517,-0.381913,-0.170493100177193,0.0,-10.6,-20.2114708137046,0.885115803120884,0.885115803120884,-8.227504,-0.161442,0.713089,-8.841016,-0.133333,0.7528,-16.14930337599679,-10.06008420215886,-0.07702381623694682,0.8001927013715745,1.577796280202359,-2.093712995617155,1.54049573477719e-01,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,L,Spin,1,57.63279454474614,-3.179553901024687,8.340604461889505,-1.248709307751929,2.19293435101579,-0.179205821473533,1.09456309552059,-9.4647939256036,-23.2967567915593,2.22734275003087,-6.55773212702733,11.42896194509556,0.2040896217801715,0.6516807425012116,87.34314919716459,Defended,Played,None,0.749576568603516,0.6966476440429688,5.135827,-0.201983,-0.166405405653995,0.0,-10.6,-21.1392806259235,1.50008117971529,1.50008117971529,-8.1481,0.029746,0.5623,-8.840999,0.080337,0.645175,-15.7212160842305,-10.05998209975761,0.170034932022033,0.7624747082920285,1.819870335368748,-1.402294672914268,2.02440244732162e-01,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,L,Spin,1,58.61564285592826,-5.740508991469653,8.34063602677843,-1.215588092815941,2.160150063035947,-0.184265591392013,1.12617771486556,-9.71761128938132,-23.9545268809617,2.35008780263174,-6.94873524377043,10.22022577746851,0.2756210219005523,0.5464882976091753,64.41114245132107,Attacked,Played,None,0.733428955078125,0.6962356567382812,7.264784,-0.279396,-0.171103763435441,0.0,-10.6,-21.0624123086958,1.38146861414544,1.38146861414544,-7.953885,0.066252,0.645756,-8.840573,0.127182,0.685958,-16.17640043337542,-10.05995261864978,0.2117320445408031,0.7075845811985828,1.539071898939723,-1.850526844362887,1.44926719715342e-01,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,L,Spin,1,60.80439,-1.299929366004615,8.34095803628874,-1.079452663006047,2.273885963475959,-0.184960300454581,0.589903725142304,-8.54332680883259,-24.0448390590955,1.36123867135801,-6.23790909210051,10.62743458390662,0.09305337061661083,0.6940615302448351,104.8038924750642,Attacked,Played,None,0.534530639648438,0.6706466674804688,1.575903,-0.311443,-0.120224195295477,0.0,-10.6,-23.0733319469215,1.10981838463683,1.10981838463683,-8.775247,-0.297428,0.072634,-8.840621,-0.294278,0.0845,-14.54352415884279,-10.06018122836797,-0.2353209803322437,0.290830971201968,1.188079402211859,-0.4864166535513897,1.65065094321372e-01,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,L,Spin,1,58.82896566498871,-5.400587981870177,8.341084569508833,-0.9251532424488527,2.192173960868405,-0.18472737235055,1.07121938247819,-9.52507078816883,-24.0145584055715,1.60937384538989,-6.88114282989789,10.15395146179532,0.1792983592532336,0.5751523040240293,78.34300967828102,Attacked,Played,None,0.741428375244141,0.680419921875,6.798193,-0.295052,-0.171532560039796,0.0,-10.6,-22.097887441925,1.09574819562835,1.09574819562835,-7.982061,-0.056597,0.637908,-8.841017,-0.012231,0.696065,-15.98915057244977,-10.06012178867001,0.05127043001612103,0.7490694466563799,1.39627544924914,-0.9952853451771102,1.32943697902979e-01,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,L,Spin,1,62.53567752222335,-4.97292127045109,8.340508181791751,-1.147825862141606,2.153089646753124,-0.194746963158951,0.558490320547108,-8.35575591996075,-25.3171052106637,2.02545205997057,-6.42457512399564,10.48721929742748,0.238806314480773,0.6569590748207016,84.66322977502794,Defended,Played,None,0.696578979492188,0.6456298828125,5.677772,-0.240932,-0.180836465790455,0.0,-10.6,-22.8011511134348,1.58020481110731,1.58020481110731,-8.115185,0.021683,0.588286,-8.841011,0.073674,0.663456,-14.23904950566477,-10.05993946978929,0.1616891894746058,0.7645543217512617,0.9556552644404447,-0.609637161007263,1.02806467380309e-01,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,R,Spin,1,61.82957660230123,-6.080443277028262,8.340897996761406,-0.6961223662400217,2.107116724696229,-0.194388149696887,-1.44744993912981,-9.05063748489492,-25.2704594605953,0.589988498660695,-6.78992099973948,10.0400471879485,0.2308745088861697,0.5934662932185352,75.9324930941633,Defended,Played,None,0.711502075195312,0.674102783203125,7.148748,-0.312189,-0.180503281861395,0.0,-10.6,-22.7599001030091,0.942262185079253,0.942262185079253,-8.410766,-0.079394,0.704836,-8.840951,-0.060739,0.730689,-15.03959715964843,-10.06017241026952,-0.007501633049306289,0.7816202473607957,-1.181890329102107,1.033257786078278,-1.11069951360258e-01,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,R,Spin,1,63.60264564439189,-4.883091891849317,8.340517356273391,-0.7148175978975181,2.15320880782854,-0.198258621981876,-1.25739587045327,-8.77518155187203,-25.7736208576439,0.577211640929295,-6.56466998452429,8.825672699216497,0.2589732359651123,0.5472100231905371,66.18417988206934,Attacked,Played,None,0.684608459472656,0.6439018249511719,5.63311,-0.301694,-0.184097291840314,0.0,-10.6,-23.1359702668981,0.797531398969232,0.797531398969232,-8.329944,-0.165016,0.490863,-8.840937,-0.146799,0.528658,-14.28968019439919,-10.06000453998508,-0.1030255927966423,0.5968615997782034,-1.086816438558736,0.691339343134737,-1.22674744772176e-01,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,R,Spin,1,57.9244978221039,-2.517134091648339,8.340553401034683,-0.6898272475749935,2.146169839298437,-0.180719519364676,-1.81487673855537,-9.99995041190293,-23.4935375174079,-0.255012586678302,-6.60458333288582,10.37057591279946,0.2616816797370878,0.5748557298074578,70.0601914974099,Attacked,Edged,None,0.746360778808594,0.6588821411132812,4.9069,-0.558202,-0.167810982267199,0.0,-10.6,-20.7464969987006,1.0509890245628,1.0509890245628,-7.463561,-0.44005,0.389953,-8.841026,-0.368534,0.542675,-15.70191610159021,-10.0602091377109,-0.3045466117882422,0.6377164668186868,-2.249271680701725,3.521943800015653,-2.51608443089342e-01,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,R,Spin,1,63.5247349226641,-5.603132299232183,8.341089083845276,-0.7143857797766938,2.11343143881042,-0.199376556905527,-1.33677533346214,-8.51978902168731,-25.9189523977185,0.608618880173357,-6.57534783182939,9.147112462978601,0.1461284096069554,0.5970216732792574,84.94041003119307,Attacked,Played,None,0.674915313720703,0.6571197509765625,6.323413,-0.310487,-0.185135374269418,0.0,-10.6,-24.3801114234715,0.748758871962564,0.748758871962564,-8.794116,-0.1521,0.622581,-8.840791,-0.150609,0.625912,-14.23499012251095,-10.059991128455,-0.111465941293216,0.6983257483797707,-1.089206949379366,0.4139574547652222,-1.09486188489568e-01,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,R,Spin,1,64.54334004747132,-4.03208657619697,8.340563729712606,-0.6842895564735373,2.153169484212373,-0.200149899823892,-1.17633744040163,-8.96702939813957,-26.019486977106,0.914638121712663,-6.49430177809499,9.351637810144398,0.2551800972813529,0.5920076333721914,73.28313527769342,Defended,Missed,None,0.6697998046875,0.6366920471191406,4.767771,-0.08255,-0.1858534784079,0.0,-10.6,-23.3460856901714,1.54657212470642,1.54657212470642,-8.482986,0.131554,0.461095,-8.841016,0.155926,0.497241,-14.01433509854816,-10.05980926927403,0.2394300844427772,0.6011252294468546,-0.9750976535216899,1.776812693129866,-1.08479977596144e-01,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,R,Spin,1,63.18836923831714,-6.522086570016644,8.340666173449044,-0.6937339690882168,2.116761400246554,-0.198586550729639,-1.15384536567724,-8.95811933262226,-25.816251594853,1.10975660255903,-6.89828343412118,9.227658791467018,0.2678085725988902,0.5403131155570774,64.26611007367259,Defended,Played,None,0.701751708984375,0.6653823852539062,7.304201,-0.137853,-0.184401797106093,0.0,-10.6,-22.9424521855026,1.54608987317986,1.54608987317986,-8.425184,0.253185,0.637141,-8.840937,0.282592,0.655124,-14.96031735970868,-10.06020824991233,0.3694319257559951,0.6858462461873178,-0.7775307551719807,1.393884864441511,-7.17880116453874e-02,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,R,Seam,1,82.78741228543481,-4.07823257217605,8.340616086867666,-0.6726460410400534,2.007019168580544,-0.25167535651973,-0.938403319745671,-6.80330745818333,-32.7177963475649,0.861123622504634,-5.87579785214012,7.005248838825424,0.1687926885570757,0.6500000000000004,90.62073114429248,Defended,Played,None,0.504947662353516,0.4702262878417969,1.817213000000001,-0.155076,-0.23369854533975,-0.191698434629479,-10.6,-31.0819065301867,0.818067441379402,0.818067441379402,-8.019548,-0.160968,0.018023,-8.840904,-0.139334,0.049813,-10.18123299699161,-10.05975273851802,-0.1072563695937528,0.184565016224876,-0.5241465115452887,0.0,-1.12165643156146e-01,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
,2024,,,,,,,,,,,,,,,,,,,,,R,R,R,Seam,1,85.59999999999988,-9.937781761635488,8.340745162524932,-0.7235967270968858,1.885828045923808,-0.272847595436199,-1.295942370728,-6.92441329177646,-35.4701874067059,0.69753728077308,-8.36087000201812,8.41687563828721,0.2719695040979577,0.5646835042495124,67.50557522763108,Defended,Played,None,0.509742736816406,0.4820022583007813,9.3262,-0.511466,-0.25335848147647,0.0,-10.6,-31.9071787489919,0.872619061954837,0.872619061954837,-8.004136,-0.306662,0.846046,-8.840701,-0.282295,0.904278,-13.26339012864437,-10.0601616669561,-0.2464640902435177,0.9748957943455644,-0.4101700094998623,0.4399709508361795,-3.12948539874826e-02,-1.00000000000000e+00,PUNJAB-CA-STADIUM-MOHALI,2024-01-11,Afghanistan,India
